Index,X_pixel,Y_pixel,I,J,Albedo
731,-42.75640718400528,-73.57628057923239,3,11,166
731,-42.75640718400528,-72.84509862294952,3,13,175
731,-42.75640718400528,-72.4795076448081,3,14,179
731,-42.75640718400528,-72.11391666666665,3,15,170
731,-42.75640718400528,-71.01714373224235,3,18,178
731,-42.75640718400528,-70.65155275410092,3,19,178
731,-42.75640718400528,-70.28596177595948,3,20,170
731,-42.75640718400528,-69.92037079781805,3,21,174
731,-42.75640718400528,-69.55477981967661,3,22,145
731,-42.75640718400528,-69.18918884153518,3,23,139
731,-42.75640718400528,-68.82359786339374,3,24,120
731,-42.75640718400528,-68.45800688525232,3,25,52
731,-42.8647876038567,-76.8665993825053,4,2,74
731,-42.8647876038567,-76.50100840436386,4,3,118
731,-42.8647876038567,-76.13541742622243,4,4,140
731,-42.8647876038567,-75.76982644808099,4,5,167
731,-42.8647876038567,-75.40423546993956,4,6,169
731,-42.8647876038567,-75.03864449179812,4,7,166
731,-42.8647876038567,-74.6730535136567,4,8,149
731,-42.8647876038567,-74.30746253551526,4,9,143
731,-42.8647876038567,-73.94187155737383,4,10,163
731,-42.8647876038567,-73.57628057923239,4,11,182
731,-42.8647876038567,-73.21068960109096,4,12,177
731,-42.8647876038567,-72.84509862294952,4,13,183
731,-42.8647876038567,-72.4795076448081,4,14,183
731,-42.8647876038567,-72.11391666666665,4,15,174
731,-42.8647876038567,-70.65155275410092,4,19,186
731,-42.8647876038567,-70.28596177595948,4,20,150
731,-42.8647876038567,-69.92037079781805,4,21,154
731,-42.8647876038567,-69.55477981967661,4,22,186
731,-42.8647876038567,-69.18918884153518,4,23,170
731,-42.8647876038567,-68.82359786339374,4,24,168
731,-42.8647876038567,-68.45800688525232,4,25,141
731,-42.8647876038567,-68.09241590711088,4,26,39
731,-42.97316802370811,-77.23219036064673,5,1,37
731,-42.97316802370811,-76.8665993825053,5,2,113
731,-42.97316802370811,-76.50100840436386,5,3,121
731,-42.97316802370811,-76.13541742622243,5,4,129
731,-42.97316802370811,-75.76982644808099,5,5,149
731,-42.97316802370811,-75.40423546993956,5,6,158
731,-42.97316802370811,-75.03864449179812,5,7,150
731,-42.97316802370811,-74.6730535136567,5,8,116
731,-42.97316802370811,-74.30746253551526,5,9,114
731,-42.97316802370811,-73.94187155737383,5,10,162
731,-42.97316802370811,-73.57628057923239,5,11,177
731,-42.97316802370811,-73.21068960109096,5,12,182
731,-42.97316802370811,-72.84509862294952,5,13,173
731,-42.97316802370811,-72.4795076448081,5,14,185
731,-42.97316802370811,-72.11391666666665,5,15,187
731,-42.97316802370811,-71.74832568852521,5,16,181
731,-42.97316802370811,-70.28596177595948,5,20,132
731,-42.97316802370811,-69.92037079781805,5,21,172
731,-42.97316802370811,-69.55477981967661,5,22,178
731,-42.97316802370811,-69.18918884153518,5,23,166
731,-42.97316802370811,-68.82359786339374,5,24,180
731,-42.97316802370811,-68.45800688525232,5,25,175
731,-42.97316802370811,-68.09241590711088,5,26,121
731,-43.08154844355952,-77.23219036064673,6,1,72
731,-43.08154844355952,-76.8665993825053,6,2,116
731,-43.08154844355952,-76.50100840436386,6,3,134
731,-43.08154844355952,-76.13541742622243,6,4,123
731,-43.08154844355952,-75.76982644808099,6,5,159
731,-43.08154844355952,-75.40423546993956,6,6,132
731,-43.08154844355952,-75.03864449179812,6,7,135
731,-43.08154844355952,-74.6730535136567,6,8,112
731,-43.08154844355952,-74.30746253551526,6,9,141
731,-43.08154844355952,-73.94187155737383,6,10,152
731,-43.08154844355952,-73.57628057923239,6,11,176
731,-43.08154844355952,-73.21068960109096,6,12,165
731,-43.08154844355952,-72.84509862294952,6,13,168
731,-43.08154844355952,-72.11391666666665,6,15,177
731,-43.08154844355952,-71.74832568852521,6,16,186
731,-43.08154844355952,-70.28596177595948,6,20,188
731,-43.08154844355952,-69.55477981967661,6,22,170
731,-43.08154844355952,-69.18918884153518,6,23,122
731,-43.08154844355952,-68.82359786339374,6,24,136
731,-43.08154844355952,-68.45800688525232,6,25,170
731,-43.08154844355952,-68.09241590711088,6,26,180
731,-43.08154844355952,-67.72682492896945,6,27,69
731,-43.189928863410934,-77.23219036064673,7,1,105
731,-43.189928863410934,-76.8665993825053,7,2,129
731,-43.189928863410934,-76.50100840436386,7,3,138
731,-43.189928863410934,-76.13541742622243,7,4,114
731,-43.189928863410934,-75.76982644808099,7,5,184
731,-43.189928863410934,-75.40423546993956,7,6,107
731,-43.189928863410934,-75.03864449179812,7,7,116
731,-43.189928863410934,-74.6730535136567,7,8,122
731,-43.189928863410934,-74.30746253551526,7,9,144
731,-43.189928863410934,-73.94187155737383,7,10,152
731,-43.189928863410934,-73.57628057923239,7,11,177
731,-43.189928863410934,-73.21068960109096,7,12,161
731,-43.189928863410934,-72.84509862294952,7,13,188
731,-43.189928863410934,-71.74832568852521,7,16,181
731,-43.189928863410934,-71.38273471038379,7,17,188
731,-43.189928863410934,-69.55477981967661,7,22,185
731,-43.189928863410934,-69.18918884153518,7,23,131
731,-43.189928863410934,-68.82359786339374,7,24,129
731,-43.189928863410934,-68.45800688525232,7,25,169
731,-43.189928863410934,-68.09241590711088,7,26,170
731,-43.189928863410934,-67.72682492896945,7,27,75
731,-43.29830928326235,-77.59778133878817,8,0,44
731,-43.29830928326235,-77.23219036064673,8,1,132
731,-43.29830928326235,-76.8665993825053,8,2,122
731,-43.29830928326235,-76.50100840436386,8,3,132
731,-43.29830928326235,-76.13541742622243,8,4,113
731,-43.29830928326235,-75.76982644808099,8,5,147
731,-43.29830928326235,-75.40423546993956,8,6,105
731,-43.29830928326235,-75.03864449179812,8,7,93
731,-43.29830928326235,-74.6730535136567,8,8,121
731,-43.29830928326235,-74.30746253551526,8,9,129
731,-43.29830928326235,-73.94187155737383,8,10,153
731,-43.29830928326235,-73.57628057923239,8,11,161
731,-43.29830928326235,-73.21068960109096,8,12,173
731,-43.29830928326235,-72.11391666666665,8,15,183
731,-43.29830928326235,-71.74832568852521,8,16,171
731,-43.29830928326235,-69.55477981967661,8,22,183
731,-43.29830928326235,-69.18918884153518,8,23,184
731,-43.29830928326235,-68.82359786339374,8,24,162
731,-43.29830928326235,-68.45800688525232,8,25,162
731,-43.29830928326235,-68.09241590711088,8,26,174
731,-43.29830928326235,-67.72682492896945,8,27,78
731,-43.406689703113756,-77.59778133878817,9,0,70
731,-43.406689703113756,-77.23219036064673,9,1,133
731,-43.406689703113756,-76.8665993825053,9,2,108
731,-43.406689703113756,-76.50100840436386,9,3,133
731,-43.406689703113756,-76.13541742622243,9,4,149
731,-43.406689703113756,-75.76982644808099,9,5,130
731,-43.406689703113756,-75.40423546993956,9,6,106
731,-43.406689703113756,-75.03864449179812,9,7,107
731,-43.406689703113756,-74.6730535136567,9,8,131
731,-43.406689703113756,-74.30746253551526,9,9,141
731,-43.406689703113756,-73.94187155737383,9,10,154
731,-43.406689703113756,-73.57628057923239,9,11,173
731,-43.406689703113756,-73.21068960109096,9,12,163
731,-43.406689703113756,-72.84509862294952,9,13,178
731,-43.406689703113756,-72.4795076448081,9,14,145
731,-43.406689703113756,-72.11391666666665,9,15,176
731,-43.406689703113756,-71.01714373224235,9,18,168
731,-43.406689703113756,-69.18918884153518,9,23,188
731,-43.406689703113756,-68.82359786339374,9,24,183
731,-43.406689703113756,-68.09241590711088,9,26,186
731,-43.406689703113756,-67.72682492896945,9,27,110
731,-43.406689703113756,-67.36123395082801,9,28,39
731,-43.51507012296517,-77.59778133878817,10,0,75
731,-43.51507012296517,-77.23219036064673,10,1,115
731,-43.51507012296517,-76.8665993825053,10,2,126
731,-43.51507012296517,-76.50100840436386,10,3,144
731,-43.51507012296517,-76.13541742622243,10,4,145
731,-43.51507012296517,-75.76982644808099,10,5,117
731,-43.51507012296517,-75.40423546993956,10,6,96
731,-43.51507012296517,-75.03864449179812,10,7,101
731,-43.51507012296517,-74.6730535136567,10,8,122
731,-43.51507012296517,-74.30746253551526,10,9,158
731,-43.51507012296517,-73.94187155737383,10,10,157
731,-43.51507012296517,-73.57628057923239,10,11,154
731,-43.51507012296517,-73.21068960109096,10,12,145
731,-43.51507012296517,-72.84509862294952,10,13,157
731,-43.51507012296517,-72.4795076448081,10,14,160
731,-43.51507012296517,-72.11391666666665,10,15,180
731,-43.51507012296517,-71.01714373224235,10,18,163
731,-43.51507012296517,-70.65155275410092,10,19,186
731,-43.51507012296517,-69.55477981967661,10,22,188
731,-43.51507012296517,-68.82359786339374,10,24,189
731,-43.51507012296517,-67.72682492896945,10,27,153
731,-43.51507012296517,-67.36123395082801,10,28,42
731,-43.62345054281658,-77.59778133878817,11,0,89
731,-43.62345054281658,-77.23219036064673,11,1,117
731,-43.62345054281658,-76.8665993825053,11,2,141
731,-43.62345054281658,-76.50100840436386,11,3,140
731,-43.62345054281658,-76.13541742622243,11,4,130
731,-43.62345054281658,-75.76982644808099,11,5,104
731,-43.62345054281658,-75.40423546993956,11,6,96
731,-43.62345054281658,-75.03864449179812,11,7,127
731,-43.62345054281658,-74.6730535136567,11,8,144
731,-43.62345054281658,-74.30746253551526,11,9,177
731,-43.62345054281658,-73.94187155737383,11,10,152
731,-43.62345054281658,-73.57628057923239,11,11,139
731,-43.62345054281658,-73.21068960109096,11,12,149
731,-43.62345054281658,-72.84509862294952,11,13,152
731,-43.62345054281658,-71.01714373224235,11,18,181
731,-43.62345054281658,-70.65155275410092,11,19,179
731,-43.62345054281658,-67.72682492896945,11,27,184
731,-43.62345054281658,-67.36123395082801,11,28,55
731,-43.73183096266799,-77.59778133878817,12,0,111
731,-43.73183096266799,-77.23219036064673,12,1,119
731,-43.73183096266799,-76.8665993825053,12,2,166
731,-43.73183096266799,-76.50100840436386,12,3,128
731,-43.73183096266799,-76.13541742622243,12,4,110
731,-43.73183096266799,-75.76982644808099,12,5,99
731,-43.73183096266799,-75.40423546993956,12,6,128
731,-43.73183096266799,-75.03864449179812,12,7,160
731,-43.73183096266799,-73.94187155737383,12,10,165
731,-43.73183096266799,-73.57628057923239,12,11,128
731,-43.73183096266799,-73.21068960109096,12,12,163
731,-43.73183096266799,-72.84509862294952,12,13,166
731,-43.73183096266799,-70.28596177595948,12,20,188
731,-43.73183096266799,-67.72682492896945,12,27,187
731,-43.73183096266799,-67.36123395082801,12,28,54
731,-43.840211382519406,-77.59778133878817,13,0,121
731,-43.840211382519406,-77.23219036064673,13,1,121
731,-43.840211382519406,-76.8665993825053,13,2,144
731,-43.840211382519406,-76.50100840436386,13,3,126
731,-43.840211382519406,-76.13541742622243,13,4,114
731,-43.840211382519406,-75.76982644808099,13,5,163
731,-43.840211382519406,-75.40423546993956,13,6,171
731,-43.840211382519406,-74.30746253551526,13,9,148
731,-43.840211382519406,-73.94187155737383,13,10,123
731,-43.840211382519406,-73.57628057923239,13,11,146
731,-43.840211382519406,-72.84509862294952,13,13,184
731,-43.840211382519406,-68.45800688525232,13,25,188
731,-43.840211382519406,-67.72682492896945,13,27,158
731,-43.948591802370814,-77.59778133878817,14,0,87
731,-43.948591802370814,-77.23219036064673,14,1,129
731,-43.948591802370814,-76.8665993825053,14,2,170
731,-43.948591802370814,-76.13541742622243,14,4,178
731,-43.948591802370814,-74.6730535136567,14,8,140
731,-43.948591802370814,-74.30746253551526,14,9,124
731,-43.948591802370814,-73.94187155737383,14,10,117
731,-43.948591802370814,-73.57628057923239,14,11,173
731,-43.948591802370814,-72.84509862294952,14,13,165
731,-43.948591802370814,-70.28596177595948,14,20,185
731,-43.948591802370814,-69.92037079781805,14,21,180
731,-43.948591802370814,-67.72682492896945,14,27,105
731,-44.05697222222223,-77.59778133878817,15,0,63
731,-44.05697222222223,-77.23219036064673,15,1,144
731,-44.05697222222223,-76.8665993825053,15,2,152
731,-44.05697222222223,-76.50100840436386,15,3,171
731,-44.05697222222223,-76.13541742622243,15,4,162
731,-44.05697222222223,-75.76982644808099,15,5,161
731,-44.05697222222223,-75.40423546993956,15,6,141
731,-44.05697222222223,-75.03864449179812,15,7,118
731,-44.05697222222223,-74.6730535136567,15,8,108
731,-44.05697222222223,-74.30746253551526,15,9,124
731,-44.05697222222223,-73.94187155737383,15,10,165
731,-44.05697222222223,-73.57628057923239,15,11,180
731,-44.05697222222223,-71.38273471038379,15,17,189
731,-44.05697222222223,-71.01714373224235,15,18,151
731,-44.05697222222223,-69.92037079781805,15,21,181
731,-44.05697222222223,-68.09241590711088,15,26,175
731,-44.05697222222223,-67.72682492896945,15,27,80
731,-44.16535264207364,-77.23219036064673,16,1,133
731,-44.16535264207364,-76.8665993825053,16,2,98
731,-44.16535264207364,-76.50100840436386,16,3,101
731,-44.16535264207364,-76.13541742622243,16,4,95
731,-44.16535264207364,-75.76982644808099,16,5,103
731,-44.16535264207364,-75.40423546993956,16,6,112
731,-44.16535264207364,-75.03864449179812,16,7,132
731,-44.16535264207364,-74.6730535136567,16,8,141
731,-44.16535264207364,-74.30746253551526,16,9,118
731,-44.16535264207364,-73.94187155737383,16,10,183
731,-44.16535264207364,-73.57628057923239,16,11,134
731,-44.16535264207364,-73.21068960109096,16,12,154
731,-44.16535264207364,-72.84509862294952,16,13,182
731,-44.16535264207364,-72.4795076448081,16,14,186
731,-44.16535264207364,-71.01714373224235,16,18,114
731,-44.16535264207364,-70.65155275410092,16,19,151
731,-44.16535264207364,-68.09241590711088,16,26,156
731,-44.16535264207364,-67.72682492896945,16,27,50
731,-44.27373306192505,-77.23219036064673,17,1,82
731,-44.27373306192505,-76.8665993825053,17,2,109
731,-44.27373306192505,-76.50100840436386,17,3,108
731,-44.27373306192505,-76.13541742622243,17,4,89
731,-44.27373306192505,-75.76982644808099,17,5,132
731,-44.27373306192505,-75.40423546993956,17,6,142
731,-44.27373306192505,-75.03864449179812,17,7,135
731,-44.27373306192505,-74.6730535136567,17,8,130
731,-44.27373306192505,-74.30746253551526,17,9,156
731,-44.27373306192505,-73.94187155737383,17,10,163
731,-44.27373306192505,-73.57628057923239,17,11,138
731,-44.27373306192505,-73.21068960109096,17,12,147
731,-44.27373306192505,-72.84509862294952,17,13,161
731,-44.27373306192505,-72.4795076448081,17,14,173
731,-44.27373306192505,-72.11391666666665,17,15,179
731,-44.27373306192505,-71.01714373224235,17,18,105
731,-44.27373306192505,-70.65155275410092,17,19,140
731,-44.27373306192505,-69.55477981967661,17,22,185
731,-44.27373306192505,-68.45800688525232,17,25,178
731,-44.27373306192505,-68.09241590711088,17,26,147
731,-44.382113481776464,-77.23219036064673,18,1,40
731,-44.382113481776464,-76.8665993825053,18,2,154
731,-44.382113481776464,-76.50100840436386,18,3,150
731,-44.382113481776464,-76.13541742622243,18,4,139
731,-44.382113481776464,-75.76982644808099,18,5,160
731,-44.382113481776464,-75.40423546993956,18,6,140
731,-44.382113481776464,-75.03864449179812,18,7,150
731,-44.382113481776464,-74.6730535136567,18,8,188
731,-44.382113481776464,-74.30746253551526,18,9,162
731,-44.382113481776464,-73.94187155737383,18,10,146
731,-44.382113481776464,-73.57628057923239,18,11,181
731,-44.382113481776464,-73.21068960109096,18,12,183
731,-44.382113481776464,-72.84509862294952,18,13,185
731,-44.382113481776464,-72.4795076448081,18,14,158
731,-44.382113481776464,-72.11391666666665,18,15,167
731,-44.382113481776464,-71.74832568852521,18,16,180
731,-44.382113481776464,-71.38273471038379,18,17,169
731,-44.382113481776464,-71.01714373224235,18,18,137
731,-44.382113481776464,-70.65155275410092,18,19,156
731,-44.382113481776464,-70.28596177595948,18,20,184
731,-44.382113481776464,-69.92037079781805,18,21,184
731,-44.382113481776464,-68.45800688525232,18,25,182
731,-44.382113481776464,-68.09241590711088,18,26,100
731,-44.49049390162788,-76.8665993825053,19,2,164
731,-44.49049390162788,-76.50100840436386,19,3,180
731,-44.49049390162788,-75.76982644808099,19,5,166
731,-44.49049390162788,-75.40423546993956,19,6,111
731,-44.49049390162788,-75.03864449179812,19,7,143
731,-44.49049390162788,-74.6730535136567,19,8,177
731,-44.49049390162788,-74.30746253551526,19,9,188
731,-44.49049390162788,-73.94187155737383,19,10,170
731,-44.49049390162788,-73.57628057923239,19,11,178
731,-44.49049390162788,-72.84509862294952,19,13,189
731,-44.49049390162788,-72.4795076448081,19,14,175
731,-44.49049390162788,-71.74832568852521,19,16,175
731,-44.49049390162788,-71.38273471038379,19,17,136
731,-44.49049390162788,-71.01714373224235,19,18,116
731,-44.49049390162788,-70.65155275410092,19,19,133
731,-44.49049390162788,-70.28596177595948,19,20,169
731,-44.49049390162788,-69.92037079781805,19,21,177
731,-44.49049390162788,-69.55477981967661,19,22,187
731,-44.49049390162788,-68.82359786339374,19,24,169
731,-44.49049390162788,-68.45800688525232,19,25,188
731,-44.49049390162788,-68.09241590711088,19,26,44
731,-44.598874321479286,-76.8665993825053,20,2,66
731,-44.598874321479286,-76.13541742622243,20,4,173
731,-44.598874321479286,-75.76982644808099,20,5,127
731,-44.598874321479286,-75.40423546993956,20,6,125
731,-44.598874321479286,-75.03864449179812,20,7,149
731,-44.598874321479286,-74.30746253551526,20,9,181
731,-44.598874321479286,-73.94187155737383,20,10,172
731,-44.598874321479286,-73.57628057923239,20,11,182
731,-44.598874321479286,-71.38273471038379,20,17,171
731,-44.598874321479286,-71.01714373224235,20,18,154
731,-44.598874321479286,-70.65155275410092,20,19,117
731,-44.598874321479286,-70.28596177595948,20,20,113
731,-44.598874321479286,-69.92037079781805,20,21,181
731,-44.598874321479286,-69.55477981967661,20,22,188
731,-44.598874321479286,-68.45800688525232,20,25,113
731,-44.7072547413307,-76.50100840436386,21,3,96
731,-44.7072547413307,-76.13541742622243,21,4,163
731,-44.7072547413307,-75.76982644808099,21,5,142
731,-44.7072547413307,-75.40423546993956,21,6,161
731,-44.7072547413307,-75.03864449179812,21,7,160
731,-44.7072547413307,-74.6730535136567,21,8,179
